 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  179  2015-11-18T15:59:31  1.623e-04  1.343e-03  0.000e+00
  180  2015-11-18T15:59:31  1.605e-04  1.335e-03  0.000e+00
  181  2015-11-18T15:59:31  1.588e-04  1.329e-03  0.000e+00
  182  2015-11-18T15:59:31  1.566e-04  1.319e-03  0.000e+00
  183  2015-11-18T15:59:31  1.547e-04  1.311e-03  0.000e+00
  184  2015-11-18T15:59:31  1.532e-04  1.305e-03  0.000e+00
  185  2015-11-18T15:59:31  1.541e-04  1.308e-03  0.000e+00
  186  2015-11-18T15:59:31  1.523e-04  1.301e-03  0.000e+00
  187  2015-11-18T15:59:31  1.509e-04  1.295e-03  0.000e+00
  188  2015-11-18T15:59:32  1.491e-04  1.287e-03  0.000e+00
  189  2015-11-18T15:59:32  1.480e-04  1.282e-03  0.000e+00
  190  2015-11-18T15:59:32  1.474e-04  1.280e-03  0.000e+00
  191  2015-11-18T15:59:32  1.471e-04  1.279e-03  0.000e+00
  192  2015-11-18T15:59:32  1.461e-04  1.274e-03  0.000e+00
  193  2015-11-18T15:59:32  1.456e-04  1.272e-03  0.000e+00
  194  2015-11-18T15:59:32  1.447e-04  1.268e-03  0.000e+00
  195  2015-11-18T15:59:32  1.440e-04  1.265e-03  0.000e+00
  196  2015-11-18T15:59:32  1.434e-04  1.262e-03  0.000e+00
  197  2015-11-18T15:59:32  1.429e-04  1.260e-03  0.000e+00
  198  2015-11-18T15:59:32  1.422e-04  1.257e-03  0.000e+00
  199  2015-11-18T15:59:32  1.417e-04  1.255e-03  0.000e+00
Saving checkpoint data.
  200  2015-11-18T15:59:32  1.411e-04  1.252e-03  0.000e+00
  201  2015-11-18T15:59:32  1.416e-04  1.255e-03  0.000e+00
  202  2015-11-18T15:59:32  1.408e-04  1.251e-03  0.000e+00
  203  2015-11-18T15:59:32  1.403e-04  1.249e-03  0.000e+00
  204  2015-11-18T15:59:32  1.396e-04  1.246e-03  0.000e+00
  205  2015-11-18T15:59:32  1.390e-04  1.243e-03  0.000e+00
  206  2015-11-18T15:59:32  1.384e-04  1.240e-03  0.000e+00
  207  2015-11-18T15:59:32  1.380e-04  1.238e-03  0.000e+00
  208  2015-11-18T15:59:32  1.378e-04  1.237e-03  0.000e+00
  209  2015-11-18T15:59:32  1.375e-04  1.236e-03  0.000e+00
  210  2015-11-18T15:59:32  1.375e-04  1.236e-03  0.000e+00
  211  2015-11-18T15:59:32  1.374e-04  1.235e-03  0.000e+00
  212  2015-11-18T15:59:32  1.372e-04  1.235e-03  0.000e+00
  213  2015-11-18T15:59:32  1.370e-04  1.234e-03  0.000e+00
  214  2015-11-18T15:59:32  1.366e-04  1.232e-03  0.000e+00
  215  2015-11-18T15:59:32  1.361e-04  1.230e-03  0.000e+00
  216  2015-11-18T15:59:32  1.356e-04  1.228e-03  0.000e+00
  217  2015-11-18T15:59:32  1.356e-04  1.227e-03  0.000e+00
  218  2015-11-18T15:59:32  1.354e-04  1.226e-03  0.000e+00
  219  2015-11-18T15:59:32  1.350e-04  1.225e-03  0.000e+00
  220  2015-11-18T15:59:32  1.346e-04  1.223e-03  0.000e+00
  221  2015-11-18T15:59:32  1.343e-04  1.222e-03  0.000e+00
  222  2015-11-18T15:59:32  1.340e-04  1.220e-03  0.000e+00
  223  2015-11-18T15:59:32  1.336e-04  1.218e-03  0.000e+00
  224  2015-11-18T15:59:33  1.332e-04  1.217e-03  0.000e+00
