 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  309  2015-11-18T12:46:24  1.429e-04  1.260e-03  0.000e+00
  310  2015-11-18T12:46:24  1.412e-04  1.253e-03  0.000e+00
  311  2015-11-18T12:46:24  1.393e-04  1.244e-03  0.000e+00
  312  2015-11-18T12:46:24  1.372e-04  1.235e-03  0.000e+00
  313  2015-11-18T12:46:24  1.377e-04  1.237e-03  0.000e+00
  314  2015-11-18T12:46:24  1.363e-04  1.231e-03  0.000e+00
  315  2015-11-18T12:46:24  1.351e-04  1.225e-03  0.000e+00
  316  2015-11-18T12:46:24  1.334e-04  1.218e-03  0.000e+00
  317  2015-11-18T12:46:24  1.334e-04  1.217e-03  0.000e+00
  318  2015-11-18T12:46:24  1.326e-04  1.214e-03  0.000e+00
  319  2015-11-18T12:46:24  1.313e-04  1.208e-03  0.000e+00
  320  2015-11-18T12:46:24  1.299e-04  1.202e-03  0.000e+00
  321  2015-11-18T12:46:24  1.285e-04  1.195e-03  0.000e+00
  322  2015-11-18T12:46:24  1.289e-04  1.197e-03  0.000e+00
  323  2015-11-18T12:46:24  1.281e-04  1.193e-03  0.000e+00
  324  2015-11-18T12:46:24  1.276e-04  1.191e-03  0.000e+00
  325  2015-11-18T12:46:24  1.272e-04  1.189e-03  0.000e+00
  326  2015-11-18T12:46:24  1.267e-04  1.187e-03  0.000e+00
  327  2015-11-18T12:46:24  1.262e-04  1.184e-03  0.000e+00
  328  2015-11-18T12:46:24  1.253e-04  1.180e-03  0.000e+00
  329  2015-11-18T12:46:24  1.245e-04  1.176e-03  0.000e+00
  330  2015-11-18T12:46:24  1.238e-04  1.173e-03  0.000e+00
  331  2015-11-18T12:46:24  1.234e-04  1.171e-03  0.000e+00
  332  2015-11-18T12:46:24  1.233e-04  1.170e-03  0.000e+00
  333  2015-11-18T12:46:24  1.242e-04  1.175e-03  0.000e+00
  334  2015-11-18T12:46:24  1.230e-04  1.169e-03  0.000e+00
  335  2015-11-18T12:46:24  1.228e-04  1.168e-03  0.000e+00
  336  2015-11-18T12:46:24  1.226e-04  1.167e-03  0.000e+00
  337  2015-11-18T12:46:24  1.224e-04  1.166e-03  0.000e+00
