Amp training started. 2015-12-05T21:00:09

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 135 images.
Hashing images...
 135 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: Pd
Symmetry functions for each element:
 Pd: 8
Hidden-layer structure:
 Pd: [2, 2]
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 No saved neighborlist file found.
 Calculating 135 of 135 neighborlists.
 ...neighborlists calculated and saved to ./networks/db1/2-2-ex/neighborlists.db. 0.0 min.
Calculating atomic fingerprints...
No saved fingerprint file found.
  Processor 0 calculations stored in file /tmp/fp-MmSLaS.json.
 Calculated 135 new images. 0.1 min.
 Reading calculated child-fingerprints...
 ...child-fingerprints read. 0.0 min.
 Saving fingerprints...
 ...fingerprints saved to ./networks/db1/2-2-ex/fingerprints.db. 0.0 min.
Calculating derivatives of atomic fingerprints with respect to coordinates...
Either no saved fingerprint-derivatives file found or it cannot be read.
  Processor 0 calculations stored in file /tmp/fp-__wShy.json.
 Calculated 135 new images. 3.4 min.
 Reading child-fingerprint-derivatives...
 ...child-fingerprint-derivatives are read. 0.0 min.
 ...fingerprint derivatives calculated and saved to ./networks/db1/2-2-ex/fingerprint-derivatives.db. 0.0 min.
 ...all fingerprint operations complete. 3.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file ./networks/db1/2-2-ex/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  221  2015-12-05T21:05:32  7.975e-02  7.760e-03  1.152e-01
  222  2015-12-05T21:05:33  7.950e-02  7.840e-03  1.148e-01
  223  2015-12-05T21:05:33  7.936e-02  7.951e-03  1.145e-01
  224  2015-12-05T21:05:34  7.915e-02  8.131e-03  1.140e-01
  225  2015-12-05T21:05:34  7.882e-02  8.406e-03  1.133e-01
  226  2015-12-05T21:05:35  7.851e-02  8.634e-03  1.126e-01
  227  2015-12-05T21:05:35  7.802e-02  8.798e-03  1.119e-01
  228  2015-12-05T21:05:36  7.714e-02  8.930e-03  1.109e-01
  229  2015-12-05T21:05:36  7.568e-02  9.041e-03  1.094e-01
  230  2015-12-05T21:05:37  7.401e-02  9.230e-03  1.076e-01
  231  2015-12-05T21:05:37  7.401e-02  9.521e-03  1.070e-01
  232  2015-12-05T21:05:38  7.309e-02  9.018e-03  1.072e-01
  233  2015-12-05T21:05:38  7.212e-02  8.839e-03  1.068e-01
  234  2015-12-05T21:05:39  7.144e-02  9.107e-03  1.056e-01
  235  2015-12-05T21:05:39  7.117e-02  9.047e-03  1.055e-01
  236  2015-12-05T21:05:40  7.070e-02  8.855e-03  1.055e-01
  237  2015-12-05T21:05:40  6.993e-02  8.586e-03  1.054e-01
  238  2015-12-05T21:05:41  6.895e-02  8.472e-03  1.048e-01
  239  2015-12-05T21:05:41  6.899e-02  8.655e-03  1.044e-01
  240  2015-12-05T21:05:42  6.845e-02  8.341e-03  1.046e-01
  241  2015-12-05T21:05:42  6.797e-02  8.441e-03  1.040e-01
  242  2015-12-05T21:05:43  6.758e-02  8.384e-03  1.037e-01
  243  2015-12-05T21:05:43  6.736e-02  8.316e-03  1.037e-01
  244  2015-12-05T21:05:44  6.709e-02  8.346e-03  1.034e-01
  245  2015-12-05T21:05:44  6.670e-02  8.347e-03  1.030e-01
  246  2015-12-05T21:05:45  6.640e-02  8.308e-03  1.028e-01
  247  2015-12-05T21:05:45  6.621e-02  8.199e-03  1.029e-01
  248  2015-12-05T21:05:46  6.609e-02  8.184e-03  1.028e-01
  249  2015-12-05T21:05:46  6.607e-02  8.190e-03  1.028e-01
  250  2015-12-05T21:05:47  6.602e-02  8.181e-03  1.027e-01
  251  2015-12-05T21:05:47  6.594e-02  8.171e-03  1.027e-01
  252  2015-12-05T21:05:48  6.586e-02  8.201e-03  1.025e-01
  253  2015-12-05T21:05:48  6.580e-02  8.190e-03  1.025e-01
  254  2015-12-05T21:05:49  6.570e-02  8.187e-03  1.024e-01
  255  2015-12-05T21:05:49  6.552e-02  8.169e-03  1.023e-01
  256  2015-12-05T21:05:50  6.522e-02  8.109e-03  1.021e-01
  257  2015-12-05T21:05:50  6.479e-02  7.995e-03  1.020e-01
  258  2015-12-05T21:05:51  6.417e-02  7.752e-03  1.019e-01
  259  2015-12-05T21:05:51  6.442e-02  7.861e-03  1.019e-01
  260  2015-12-05T21:05:52  6.380e-02  7.595e-03  1.019e-01
  261  2015-12-05T21:05:52  6.328e-02  7.313e-03  1.019e-01
  262  2015-12-05T21:05:53  6.288e-02  7.074e-03  1.020e-01
  263  2015-12-05T21:05:53  6.238e-02  6.789e-03  1.020e-01
  264  2015-12-05T21:05:54  6.180e-02  6.508e-03  1.019e-01
  265  2015-12-05T21:05:54  6.106e-02  6.079e-03  1.019e-01
  266  2015-12-05T21:05:55  6.047e-02  5.900e-03  1.016e-01
  267  2015-12-05T21:05:55  6.008e-02  5.676e-03  1.016e-01
  268  2015-12-05T21:05:56  5.984e-02  5.587e-03  1.015e-01
  269  2015-12-05T21:05:56  5.957e-02  5.439e-03  1.014e-01
  270  2015-12-05T21:05:57  5.942e-02  5.302e-03  1.015e-01
  271  2015-12-05T21:05:57  5.929e-02  5.156e-03  1.016e-01
  272  2015-12-05T21:05:58  5.918e-02  5.046e-03  1.016e-01
  273  2015-12-05T21:05:58  5.913e-02  4.988e-03  1.016e-01
  274  2015-12-05T21:05:59  5.906e-02  4.914e-03  1.017e-01
  275  2015-12-05T21:05:59  5.900e-02  4.840e-03  1.017e-01
  276  2015-12-05T21:06:00  5.891e-02  4.779e-03  1.017e-01
  277  2015-12-05T21:06:00  5.876e-02  4.697e-03  1.016e-01
  278  2015-12-05T21:06:01  5.855e-02  4.595e-03  1.016e-01
  279  2015-12-05T21:06:01  5.835e-02  4.601e-03  1.014e-01
  280  2015-12-05T21:06:02  5.840e-02  4.723e-03  1.013e-01
  281  2015-12-05T21:06:02  5.829e-02  4.591e-03  1.013e-01
  282  2015-12-05T21:06:03  5.820e-02  4.583e-03  1.013e-01
  283  2015-12-05T21:06:03  5.812e-02  4.634e-03  1.011e-01
  284  2015-12-05T21:06:04  5.807e-02  4.675e-03  1.010e-01
  285  2015-12-05T21:06:04  5.802e-02  4.702e-03  1.010e-01
